name	smiles	tanimoto_combo_legacy	tanimoto_combination	tanimoto_shape	tanimoto_color	overlap_volume	overlap_color	self_overlap_volume_query	self_overlap_volume_fit	self_overlap_color_query	self_overlap_color_fit
CHEMBL478442	COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC	1.1813191	0.59065956	0.7660252	0.4152939	973.44727	25.017534	1161.2327	1082.9917	42.4613	42.796787
CHEMBL594973	CN1CCN(c2cc(OCc3ccccc3)nc(N)n2)CC1	1.1812685	0.5906342	0.6232665	0.55800194	839.03503	29.659872	1161.2327	1023.9922	42.4613	40.352287
CHEMBL454447	N#Cc1ccc(-c2cnc3ccc(N[C@H]4CCCC[C@@H]4O)nn23)cc1	1.1812451	0.59062254	0.6169284	0.5643167	894.49084	36.203873	1161.2327	1183.1685	42.4613	57.89782
CHEMBL1391340	C[C@@H](NC(=O)CCl)c1ccc(Cl)c(Cl)c1	1.1812449	0.5906224	0.5960486	0.58519626	668.49164	27.553421	1161.2327	628.7979	42.4613	32.17619
CHEMBL357097	c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1	1.1812224	0.5906112	0.6602946	0.52092785	865.2922	32.754704	1161.2327	1014.52344	42.4613	53.17103
CHEMBL4589480	CC(=O)OC[C@](O)(c1ccccc1)c1nc2ccc(C)cc2n1C	1.1812212	0.5906106	0.66434926	0.516872	915.5266	34.56833	1161.2327	1132.3743	42.4613	58.986893
CHEMBL1096506	CCOCSc1nc(Cc2ccccc2)c(C)c(=O)[nH]1	1.1812131	0.5906066	0.71283156	0.46838155	851.80536	28.608852	1161.2327	885.53284	42.4613	47.22778
CHEMBL493923	N#CC1=C(SCc2ccccc2)S[C@@H](c2ccccc2O)NC1=O	1.1811897	0.5905948	0.6559824	0.5252073	884.51215	35.265083	1161.2327	1071.6575	42.4613	59.948864
CHEMBL79797	NC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1c(Cl)cccc1Cl	1.1811817	0.59059083	0.7355281	0.4456535	954.1537	31.285738	1161.2327	1090.1572	42.4613	59.026367
CHEMBL1957858	CCc1cn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(C(F)(F)F)c1C	1.1811813	0.59059066	0.7247599	0.45642146	1088.9623	28.056362	1161.2327	1430.2441	42.4613	47.065357
CHEMBL5073524	FC(F)(F)c1cc2c(N[C@H]3CCCc4ccccc43)ncnc2[nH]1	1.181171	0.5905855	0.7346654	0.44650555	980.14264	30.015705	1161.2327	1153.0447	42.4613	54.777996
CHEMBL562802	CSc1ccccc1C(=O)N(CC1CCC1)[C@@H]1CCNC1	1.1811662	0.5905831	0.69278765	0.48837852	856.2497	30.177614	1161.2327	930.9654	42.4613	49.50776
CHEMBL3793255	C=Cn1c2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccccc1	1.1811502	0.5905751	0.67265904	0.50849116	888.3435	29.098644	1161.2327	1047.7554	42.4613	43.862816
CHEMBL5281981	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)nc2)nc2c1COC2	1.1811374	0.5905687	0.66287374	0.5182637	1048.7627	33.869125	1161.2327	1469.6755	42.4613	56.75897
CHEMBL3909362	COc1ccc2c(c1)CN(C(=O)c1ccccc1)CCS2	1.1811358	0.5905679	0.7242641	0.45687166	888.90906	29.231785	1161.2327	955.0038	42.4613	50.75297
CHEMBL2018680	O=S(=O)(c1ccc(Br)cc1)c1nc2ccccc2nc1N1CCC(O)CC1	1.1811323	0.59056616	0.70647466	0.4746576	992.8586	32.145	1161.2327	1236.9963	42.4613	57.40621
CHEMBL1255974	COc1cccc(Cn2c(=O)oc3ccc(C)cc32)c1	1.1811208	0.5905604	0.7013354	0.4797854	869.1744	27.835691	1161.2327	947.25525	42.4613	43.391354
CHEMBL321749	Cn1cnc2c(Nc3ccccc3)ncnc21	1.181114	0.590557	0.66144246	0.51967156	788.271	25.851538	1161.2327	818.7837	42.4613	33.136154
CHEMBL1643558	Cc1cc(SCC2=NNC(=O)/C2=C\N(C)C)c(Cl)cc1Cl	1.181113	0.5905565	0.67146677	0.5096463	838.69476	27.112438	1161.2327	926.51105	42.4613	37.84967
CHEMBL64815	Cc1ccc2nc3c(c(NCc4ccccc4)c2c1)CCCC3	1.1810975	0.59054875	0.76232314	0.41877434	967.7627	32.732075	1161.2327	1076.0215	42.4613	68.43237
CHEMBL2218306	CCN1[C@H](C(=O)NCc2ccc(Cl)cc2Cl)CCCS1(=O)=O	1.1810932	0.5905466	0.6445652	0.53652793	825.93115	29.719736	1161.2327	946.0757	42.4613	42.651146
CHEMBL3941128	COc1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)c(S(N)(=O)=O)cc1F	1.1810881	0.59054404	0.7088862	0.47220188	933.0682	29.641912	1161.2327	1088.0808	42.4613	49.954426
CHEMBL2270628	O=C1NCCO[C@H]1Cc1cccc(C(F)(F)F)c1	1.1810863	0.59054315	0.5979008	0.58318543	745.0149	28.036509	1161.2327	829.8333	42.4613	33.649982
CHEMBL3677028	CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@H](C)c2ccc(N3CCCCC3)cc2)n1	1.1810747	0.59053737	0.7054815	0.47559318	1057.3729	30.507862	1161.2327	1394.9363	42.4613	52.19353
CHEMBL3244440	[H]/N=C(\N)c1ccc(COc2ccc(C#N)cc2)cc1	1.1810737	0.59053683	0.67005104	0.5110226	838.3973	30.965302	1161.2327	928.4085	42.4613	49.098778
CHEMBL3191568	Oc1ccc(Br)cc1/C=N/NC(=S)NCCc1ccccc1	1.1810637	0.5905318	0.6622546	0.5188091	848.72516	33.151237	1161.2327	969.06177	42.4613	54.58866
CHEMBL494846	O=C1C(=O)N(Cc2ccc(Br)cc2F)c2c(Cl)cccc21	1.1810536	0.5905268	0.70625067	0.474803	884.18756	27.65701	1161.2327	974.9005	42.4613	43.445152
CHEMBL1767147	COc1cccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)c1	1.1810489	0.59052444	0.72646	0.45458883	1021.3175	33.252415	1161.2327	1265.9675	42.4613	63.939445
CHEMBL4229280	Cc1cccc2nc(OCc3ccccc3)oc(=O)c12	1.1810455	0.59052277	0.6558192	0.52522635	837.93805	33.522923	1161.2327	954.4022	42.4613	54.88729
CHEMBL1077901	CC[C@H](Cc1ccc(SC)cc1)NCCOC	1.1810402	0.5905201	0.69851214	0.48252803	765.7814	27.196224	1161.2327	700.85223	42.4613	41.096878
CHEMBL4865666	Cc1cc(=O)n2nc(-c3ccccc3)c(-c3ccco3)c2[nH]1	1.181005	0.5905025	0.64771885	0.5332861	878.63995	32.32923	1161.2327	1073.9216	42.4613	50.490612
CHEMBL591096	Oc1ccc([C@H]2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1F	1.1810023	0.5905011	0.84714514	0.3338571	1093.2426	27.318008	1161.2327	1222.512	42.4613	66.68217
CHEMBL600317	COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(=O)C[C@H]2c1ccc(Cl)cc1Cl	1.1809924	0.5904962	0.7381611	0.44283134	977.5693	30.65205	1161.2327	1140.6672	42.4613	57.409092
CHEMBL3425541	Cc1nc2ncccc2n2c(-c3ccccc3Cl)nnc12	1.1809916	0.5904958	0.6291591	0.5518325	845.2364	32.10425	1161.2327	1027.4419	42.4613	47.820484
CHEMBL3806151	O=S(=O)(c1cccc2nsnc12)N1CCC[C@@H](Cn2ccnc2)C1	1.1809802	0.5904901	0.7769066	0.40407357	983.4843	23.626265	1161.2327	1088.1494	42.4613	39.635174
CHEMBL2289343	COc1cc(OC)nc(Oc2cccc(Cl)c2C(=O)O)n1	1.1809756	0.5904878	0.6874695	0.4935061	870.52966	27.90582	1161.2327	975.57806	42.4613	41.99057
CHEMBL4127664	CC(=O)n1nc(SSc2ccccc2[N+](=O)[O-])nc1C	1.1809723	0.59048617	0.58147705	0.59949535	760.60345	27.460846	1161.2327	907.4252	42.4613	30.806149
CHEMBL485216	O=C(OCc1cccc(Br)c1)c1ccccc1	1.1809595	0.59047973	0.6327445	0.5482149	747.9657	33.603325	1161.2327	768.8305	42.4613	52.437923
CHEMBL2205313	CN1CC(=O)N[C@@H](Cc2ccccc2)C1=O	1.1809536	0.5904768	0.6177648	0.56318885	721.92017	28.16921	1161.2327	729.28796	42.4613	35.72525
CHEMBL512439	O=[N+]([O-])OC[C@H](O[N+](=O)[O-])[C@@H](O[N+](=O)[O-])c1ccccc1	1.1809533	0.59047663	0.6306585	0.5502947	820.201	25.783531	1161.2327	959.5152	42.4613	30.17627
CHEMBL3769637	CC(=O)N1N=C(c2ccc(Br)cc2)O[C@H]1c1ccc(Cl)c(Cl)c1	1.1809518	0.5904759	0.6446594	0.53629243	867.9752	33.740795	1161.2327	1053.1516	42.4613	54.194412
CHEMBL1233732	NS(=O)(=O)c1ccc(CNc2nc[nH]c(=O)c2[N+](=O)[O-])cc1	1.1809449	0.59047246	0.6804321	0.5005129	879.1862	28.328333	1161.2327	1010.05347	42.4613	42.46564
CHEMBL4634217	O=C1O[C@@H](c2ccccc2)Nc2ccccc21	1.1809337	0.59046686	0.66789526	0.5130385	788.70306	31.05393	1161.2327	808.34894	42.4613	49.122066
CHEMBL3677027	CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@H](C)c2ccc(-n3cccc3)cc2)n1	1.1809266	0.5904633	0.7227853	0.45814133	1063.3575	29.393559	1161.2327	1373.3191	42.4613	51.09054
CHEMBL3128210	O=C1C(=O)N(Cc2ccccc2)c2ccc(Br)cc21	1.1809261	0.59046304	0.65268135	0.5282447	808.9608	30.891497	1161.2327	887.1704	42.4613	46.909714
CHEMBL3114346	C[C@H]1CC[C@H](NC(=O)c2cccnc2OCc2ccc(F)cc2)CC1	1.180925	0.5904625	0.65879923	0.5221258	917.08813	34.80316	1161.2327	1147.9155	42.4613	58.99852
CHEMBL1170679	C[C@@H](Nc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12)c1ccccc1	1.1809192	0.5904596	0.7113363	0.4695829	1082.7292	38.68911	1161.2327	1443.6025	42.4613	78.61819
CHEMBL522741	Cn1c([N+](=O)[O-])cnc1[C@H](O)[C@H](O)c1ccc(Br)cc1	1.1809187	0.59045935	0.6638749	0.5170437	833.5849	27.465511	1161.2327	927.9878	42.4613	38.124496
CHEMBL258569	Cc1ccc(Oc2ccc(Cl)cc2Cl)c(O)c1	1.1809119	0.59045595	0.6518057	0.5291062	758.90985	29.610834	1161.2327	761.9962	42.4613	43.113403
CHEMBL1668531	CCN(CC)C[C@@H]1CN1Cc1ccc(Cl)cc1	1.1809056	0.5904528	0.6702156	0.51069003	759.01984	26.527159	1161.2327	730.28815	42.4613	36.009617
CHEMBL1164249	CC1(C)CC(=O)C2=C(C1)NC(C(=O)O)=C[C@@H]2c1ccccc1	1.1808883	0.59044415	0.75498027	0.42590803	937.4914	31.486729	1161.2327	1018.00183	42.4613	62.953896
CHEMBL3931012	Fc1ccccc1-c1c[nH]c2ncnc(N3CCOCC3)c12	1.1808856	0.5904428	0.7182872	0.46259832	929.1922	26.843588	1161.2327	1061.5815	42.4613	42.410145
CHEMBL87675	O=C1N[C@H](c2ccccc2)CN1S(=O)(=O)c1ccc(Cl)cc1	1.1808839	0.59044194	0.71359867	0.46728516	897.4846	31.468678	1161.2327	993.94006	42.4613	56.351
CHEMBL1784563	C=Cc1ccc(Nc2cc(C)nc3ncnn23)cc1	1.1808643	0.59043217	0.7192909	0.46157348	865.06885	27.053305	1161.2327	906.505	42.4613	43.203056
CHEMBL2089255	CC(C)(C)Nc1nc(Nc2ccc(C(N)=O)cc2)cc(N)c1C#N	1.1808639	0.5904319	0.697717	0.4831469	929.3548	27.8576	1161.2327	1100.116	42.4613	43.05495
CHEMBL5185906	C=CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1ccc(OC)cc1	1.1808633	0.59043163	0.71506524	0.465798	897.60065	25.878584	1161.2327	991.63885	42.4613	38.974815
CHEMBL2381003	O=C1CC(=O)N([C@H]2C[C@H]3CC[C@@H]2C3)C(=O)N1CCc1cccc(C(F)(F)F)c1	1.18086	0.59043	0.7105622	0.47029784	1040.2065	33.027954	1161.2327	1342.8943	42.4613	60.794388
CHEMBL2381004	O=C1CC(=O)N([C@H]2C[C@H]3CC[C@@H]2C3)C(=O)N1CCc1cccc(C(F)(F)F)c1	1.18086	0.59043	0.7105622	0.47029784	1040.2065	33.027954	1161.2327	1342.8943	42.4613	60.794388
CHEMBL1467919	Cc1nc(-c2ccccn2)nc(SCC(=O)c2ccccc2)c1Cl	1.1808589	0.5904294	0.7258548	0.45500407	951.3485	29.450033	1161.2327	1100.7754	42.4613	51.71351
CHEMBL2322230	O=c1cc(N2CCOCC2)oc2c(Cc3ccccc3)csc12	1.1808294	0.5904147	0.7082094	0.47262	925.6245	28.974619	1161.2327	1071.3845	42.4613	47.81969
CHEMBL5076833	COc1ccccc1Nc1ccnc2ccc(C(F)(F)F)cc12	1.1808236	0.5904118	0.66652524	0.5142983	903.255	29.28315	1161.2327	1097.1924	42.4613	43.759914
CHEMBL1608707	COc1ccc(CNc2ncnc3sccc23)cc1OC	1.1808076	0.5904038	0.8032794	0.37752822	948.8024	22.125263	1161.2327	968.731	42.4613	38.269547
CHEMBL3975797	CNc1cc(-c2cn(C)nc2Cc2ccccc2)nn2c(C)nnc12	1.1807903	0.59039515	0.70949054	0.47129977	983.2834	30.172894	1161.2327	1207.9514	42.4613	51.732193
CHEMBL316386	Cc1ccc(S(=O)(=O)N2C[C@@H](c3ccccc3)NC2=O)cc1	1.1807873	0.59039366	0.7197893	0.46099803	904.7208	32.321983	1161.2327	1000.41254	42.4613	59.973747
CHEMBL3954258	OCc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1	1.1807635	0.59038174	0.71696264	0.46380085	943.452	29.305819	1161.2327	1098.1206	42.4613	50.030727
CHEMBL2443328	COc1ccc(S(=O)(=O)n2ccc3ccnc(-c4ccc(Cl)cc4)c32)cc1	1.1807597	0.59037983	0.78734875	0.39341092	1076.8856	30.378794	1161.2327	1283.3894	42.4613	65.136475
CHEMBL358295	COc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1	1.1807563	0.59037817	0.73683155	0.44392473	946.9287	30.547407	1161.2327	1070.832	42.4613	56.89824
CHEMBL78493	COc1c([C@H](O)c2ccccc2)c(=O)oc2ccccc12	1.1807319	0.59036595	0.6705608	0.5101711	863.5423	33.02712	1161.2327	990.1009	42.4613	55.303146
CHEMBL336693	O=C1C(=O)N(Cc2ccccc2)c2ccc(Cl)cc21	1.1807199	0.5903599	0.65196806	0.5287518	809.9674	30.910894	1161.2327	891.0768	42.4613	46.909714
CHEMBL597123	S=C1NCCCN1CCc1ccccc1	1.1807196	0.5903598	0.6151076	0.565612	693.0763	27.580067	1161.2327	658.5998	42.4613	33.880222
CHEMBL2260931	CN[C@@H](COc1cccc(Cl)c1Cl)c1ccccc1	1.1807107	0.59035534	0.6151874	0.56552327	762.24756	32.934498	1161.2327	840.0643	42.4613	48.710403
CHEMBL568815	Nc1nn2cccnc2c1-c1cc(OCc2ccc(F)cc2)ncn1	1.1807077	0.59035385	0.73307955	0.44762817	1004.18713	27.211514	1161.2327	1212.7747	42.4613	45.540657
CHEMBL2322350	Cc1nn2c(C(N)=O)cc(N3CCOCC3)nc2c1Cc1cccc(C(F)(F)F)c1C	1.1807029	0.59035146	0.6634344	0.5172686	1054.6249	32.64937	1161.2327	1483.0369	42.4613	53.30686
CHEMBL487261	CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccccc1	1.180702	0.590351	0.66507316	0.5156289	745.3943	30.109818	1161.2327	704.932	42.4613	46.042873
CHEMBL529055	CCCNc1nc(Nc2ccccc2C)nc2ccccc12	1.1806972	0.5903486	0.6561221	0.5245752	864.969	33.97736	1161.2327	1022.0413	42.4613	56.28725
CHEMBL151377	O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)n2ccc3ccccc32)c1	1.1806947	0.59034735	0.74312234	0.43757236	928.54443	27.332298	1161.2327	1016.82947	42.4613	47.334488
CHEMBL564059	CSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1	1.1806847	0.59034234	0.69838285	0.4823018	860.1661	29.932734	1161.2327	930.5874	42.4613	49.53368
CHEMBL3940651	CC(C)c1cc(CNc2nccc(Nc3cc(C4CC4)[nH]n3)n2)on1	1.1806791	0.59033954	0.821849	0.35883006	1054.1533	23.934277	1161.2327	1175.5813	42.4613	48.17384
CHEMBL8612	O=c1[nH]n(Cc2ccccc2)c2ccccc12	1.1806786	0.5903393	0.64506406	0.53561455	772.04956	33.18013	1161.2327	807.67413	42.4613	52.666607
CHEMBL1468965	O=C(c1ccco1)n1nc(-c2ccccc2)nc1SCc1ccccc1	1.180678	0.590339	0.68310714	0.49757087	973.165	36.497902	1161.2327	1236.5479	42.4613	67.38876
CHEMBL328363	O=C(Oc1cccnc1C(=O)Nc1nccs1)c1ccc(F)c(Br)c1	1.1806699	0.59033495	0.72601885	0.4546511	976.79364	27.087294	1161.2327	1160.9719	42.4613	44.204197
CHEMBL4081859	COc1ccc(CNc2nc(O)nc3ccccc23)cc1OC	1.1806688	0.5903344	0.7504077	0.4302612	960.90424	27.899628	1161.2327	1080.1812	42.4613	50.281796
CHEMBL1927666	Cn1c(=O)c2c(nc(SCc3ccccc3)n2C)n(C)c1=O	1.1806657	0.59033287	0.6454972	0.5351685	857.85724	28.732376	1161.2327	1025.6113	42.4613	39.959538
CHEMBL2158320	O=c1cc(CSc2ccccc2)occ1O	1.1806507	0.59032536	0.6677841	0.5128666	751.40204	26.710928	1161.2327	715.3864	42.4613	36.33126
CHEMBL234400	Cc1cc(C)cc(Cn2c(=O)[nH]c3ccc(Cl)cc32)c1	1.1806448	0.5903224	0.6827348	0.49791	848.3351	32.944332	1161.2327	929.65674	42.4613	56.648273
CHEMBL4561629	CC(=O)c1ccc(Nc2ccnc(SCC(=O)c3ccc(Br)cc3)n2)cc1	1.1806442	0.5903221	0.6735177	0.50712645	960.4276	34.92217	1161.2327	1225.1821	42.4613	61.32371
CHEMBL2165546	CN(C)[C@@H]1CCc2c(c3cc(Cl)ccc3n2S(=O)(=O)c2ccccc2Br)C1	1.18063	0.590315	0.7447717	0.4358583	1019.60394	32.82127	1161.2327	1227.3867	42.4613	65.66258
CHEMBL303368	CN(C)c1nc(Cl)nc2c1ncn2Cc1ccc2ccccc2c1	1.1806275	0.59031373	0.706525	0.47410247	957.11475	31.642458	1161.2327	1150.5613	42.4613	55.92297
CHEMBL589386	Cc1ccc(/C=C\n2c3c(c4cc(F)ccc42)CN(C)CC3)cc1	1.1806264	0.5903132	0.7387149	0.44191146	975.6609	31.007555	1161.2327	1135.1826	42.4613	58.713146
CHEMBL3208732	COc1cc(/C=N/O)ccc1OCc1ccc(Cl)cc1	1.1806219	0.59031093	0.6492204	0.5314014	812.35254	30.99948	1161.2327	902.39386	42.4613	46.873516
CHEMBL69503	Cc1cc(Br)c(Oc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(Br)c1	1.1806214	0.5903107	0.66114813	0.5194732	938.66266	33.69353	1161.2327	1197.1763	42.4613	56.093197
CHEMBL3319673	CCOC(=O)[C@@H](C[N+](=O)[O-])c1ccc(Cl)cc1	1.1806197	0.59030986	0.5577583	0.6228614	683.9267	29.314264	1161.2327	748.90045	42.4613	33.916832
CHEMBL3410199	CCOc1ccccc1C(=O)/C=C/c1csc2ccccc12	1.1806073	0.59030366	0.73220956	0.44839773	918.90125	33.75834	1161.2327	1012.63885	42.4613	66.58364
CHEMBL70861	FCCCN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1	1.1805954	0.5902977	0.66987824	0.5107172	842.81055	29.475166	1161.2327	939.73254	42.4613	44.727142
CHEMBL3190627	CCOC(=O)c1s/c(=N\C(=O)c2ccc(C)c(C)c2)n(C)c1C	1.1805947	0.59029734	0.630053	0.55054176	848.05005	31.268595	1161.2327	1032.8154	42.4613	45.603336
CHEMBL4528029	FC(F)(F)c1ccc(CSc2nc(Nc3ccc(C(F)(F)F)cc3)c3ccccc3n2)cc1	1.1805763	0.59028816	0.6256781	0.5548982	1044.3878	41.36095	1161.2327	1552.3645	42.4613	73.437546
CHEMBL3208847	O=C(/N=c1\nc2ccccn2s1)c1ccccc1	1.1805689	0.59028447	0.6198989	0.56066996	767.42426	30.135826	1161.2327	844.1746	42.4613	41.4242
CHEMBL1350188	COc1cc(OC)c2c(c1O)O[C@@H](c1ccccc1)CC2=O	1.1805583	0.59027916	0.68960583	0.4909525	898.48706	28.71829	1161.2327	1040.1538	42.4613	44.75204
CHEMBL493263	CN(C)Cc1ccccc1Sc1cccc(Cl)c1	1.1805304	0.5902652	0.70919865	0.47133178	805.5766	30.376623	1161.2327	780.2409	42.4613	52.36382
CHEMBL3677286	O=C1NC(=O)N(c2ccc3[nH]cnc3c2)[C@@H]1c1ccc(Cl)c(C(F)(F)F)c1	1.1805197	0.59025985	0.7059472	0.47457245	1023.8015	29.84238	1161.2327	1312.821	42.4613	50.263744
CHEMBL423224	Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1	1.1805114	0.5902557	0.81269956	0.36781177	972.2131	25.280178	1161.2327	1007.25665	42.4613	51.55017
CHEMBL5431806	COc1ccc(C(=O)NCCc2ccccc2)c(OCc2c(C)noc2C)c1	1.1805013	0.5902507	0.68778497	0.49271634	1000.50226	33.57803	1161.2327	1293.9426	42.4613	59.26553
CHEMBL2289344	COc1cc(OC)nc(Oc2cccc(Br)c2C(=O)O)n1	1.1804942	0.5902471	0.687681	0.49281317	868.9429	27.879574	1161.2327	971.29443	42.4613	41.99057
CHEMBL5094566	Cc1ccc(Sc2cc(C)c3n[nH]c(=O)n3n2)cc1	1.1804812	0.5902406	0.6258657	0.55461556	789.577	34.849102	1161.2327	889.92017	42.4613	55.2225
CHEMBL498484	CCc1ccc(COC(=O)c2ccccc2)cc1	1.1804698	0.5902349	0.6620893	0.5183805	788.7177	34.801575	1161.2327	818.741	42.4613	59.475464
CHEMBL1863315	CO/N=C(\Cc1cccnc1)c1ccc(Cl)cc1Cl	1.1804662	0.5902331	0.6528509	0.5276153	795.6723	29.464968	1161.2327	853.2052	42.4613	42.849213
CHEMBL1784653	c1ccc2cc(-n3cnnc3-c3ccncc3)ccc2c1	1.1804553	0.59022766	0.72191256	0.45854273	916.86523	31.750782	1161.2327	1025.6829	42.4613	58.532284
CHEMBL2180648	[O-][n+]1onc2cc(OCc3ccc(Br)cc3)ccc21	1.1804494	0.5902247	0.6620829	0.51836646	816.57227	28.849234	1161.2327	888.67804	42.4613	42.042065
CHEMBL4091149	CCCOc1cncc2nnc(-c3c[nH]nc3-c3ccc(C)cc3)n12	1.1804428	0.5902214	0.6935187	0.48692417	969.55756	32.99124	1161.2327	1206.3516	42.4613	58.284313
CHEMBL55049	CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(C(=O)C(F)(F)F)cc1	1.1804291	0.59021455	0.6792398	0.5011893	991.56854	27.645823	1161.2327	1290.157	42.4613	40.344955
CHEMBL2348515	CN(C)CCOc1cc(NCc2ccccc2C(F)(F)F)ccc1Cl	1.1804192	0.5902096	0.6639458	0.5164734	913.05566	29.949732	1161.2327	1127.019	42.4613	45.47734
CHEMBL3645446	CN(Cc1cnc[nH]1)c1ccc(Cl)c(Cl)c1	1.1804184	0.5902092	0.68096465	0.49945375	761.54333	23.754854	1161.2327	718.6408	42.4613	28.85522
CHEMBL2180647	[O-][n+]1onc2cc(OCc3ccc(Cl)cc3)ccc21	1.1804123	0.59020615	0.66218513	0.5182271	818.17065	28.844126	1161.2327	892.4997	42.4613	42.042065
CHEMBL78448	N#Cc1ccc([C@@H]2NCCc3c2[nH]c2ccccc32)cc1	1.1804032	0.5902016	0.7011467	0.4792565	890.216	32.552082	1161.2327	998.6407	42.4613	58.01283
CHEMBL462026	COc1ccccc1Sc1ccc(C#N)c(C(F)(F)F)c1	1.180387	0.5901935	0.6779529	0.50243413	854.3495	29.228409	1161.2327	953.307	42.4613	44.94072
CHEMBL204507	CC(=O)N1Cc2ccccc2CSc2ccccc21	1.1803808	0.5901904	0.65280277	0.52757806	801.5057	32.132465	1161.2327	868.06445	42.4613	50.57678
CHEMBL2172236	Cc1cc(Nc2ccc3ccccc3c2)n2ccnc2n1	1.1803732	0.5901866	0.7536176	0.42675558	938.0057	29.022648	1161.2327	1021.44366	42.4613	54.569004
CHEMBL310559	CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc(N(C)C)cc1	1.1803691	0.59018457	0.7380217	0.44234744	892.2859	25.550398	1161.2327	940.0771	42.4613	40.85003
CHEMBL3604477	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ncccc2N)cc1	1.1803567	0.5901784	0.7677793	0.41257742	1054.5568	34.17717	1161.2327	1266.8396	42.4613	74.55406
CHEMBL5273636	CCOC(=O)c1cnn2c(-c3ccc(Cl)cc3)nc(NCc3ccccc3)nc12	1.1803493	0.5901747	0.6967079	0.4836415	1043.3926	36.330204	1161.2327	1379.7639	42.4613	68.986946
CHEMBL3121287	O=C(Nc1ccncc1)[C@@H]1CCCN1S(=O)(=O)c1ccc2ccccc2c1	1.1803464	0.5901732	0.71707314	0.4632732	1008.11224	33.951275	1161.2327	1252.7505	42.4613	64.77562
CHEMBL3770018	O=c1[nH]c(OCc2ccccc2)nc2cnccc12	1.1803305	0.59016526	0.66524714	0.5150834	826.5001	30.085249	1161.2327	907.66315	42.4613	46.03245
CHEMBL4210224	CCCSc1nc(Sc2nncs2)c2ncc(=O)n(Cc3ccccc3)c2n1	1.1803291	0.59016454	0.69596916	0.48435986	998.215	30.94406	1161.2327	1271.263	42.4613	52.369267
CHEMBL4521353	CC(C)(C)C(=O)N1N=CC[C@H]1c1ccccc1	1.1803243	0.59016216	0.63508594	0.5452384	753.9743	29.1954	1161.2327	779.9421	42.4613	40.280224
CHEMBL4446915	CC(C)(C)C(=O)N1N=CC[C@H]1c1ccccc1	1.1803243	0.59016216	0.63508594	0.5452384	753.9743	29.1954	1161.2327	779.9421	42.4613	40.280224
CHEMBL1338012	Cc1ccn2c(Nc3ccccc3C)c(-c3ccncc3)nc2c1	1.1803231	0.59016156	0.74253494	0.43778813	986.3356	30.65314	1161.2327	1153.4385	42.4613	58.210045
CHEMBL109332	COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC	1.1803216	0.5901608	0.73730075	0.44302085	967.2488	26.122509	1161.2327	1117.8943	42.4613	42.62572
CHEMBL1945158	Cc1cccc(COc2ccc3occc(=O)c3c2)c1	1.1803105	0.59015524	0.66342145	0.516889	837.8477	31.299398	1161.2327	939.5341	42.4613	49.391525
CHEMBL2313645	CCc1cccn1S(=O)(=O)c1ccc(C)cc1C	1.1803015	0.5901508	0.6926777	0.4876239	802.3597	29.710796	1161.2327	799.47186	42.4613	48.17923
CHEMBL1668593	CNc1nn2cccnc2c1S(=O)(=O)c1ccc(F)cc1	1.1802931	0.59014654	0.68143755	0.49885547	865.80634	27.18811	1161.2327	975.1324	42.4613	39.227783
CHEMBL1222605	O=C1CC[C@@H](C(=O)NCc2ccc(F)cc2Cl)N1	1.1802864	0.5901432	0.66309446	0.517192	786.7925	26.027761	1161.2327	812.1064	42.4613	33.8916
CHEMBL2164049	C[C@H](C(=O)Nc1ccccc1N1CCCC1)c1ccccc1	1.180284	0.590142	0.738418	0.44186604	922.0797	29.860529	1161.2327	1009.5704	42.4613	54.977463
